experiment,user_type,policy,alpha_mix,episode,explained,modality,scope,detail,utility,oracle_utility,regret,curiosity,explanation_cost,feedback_modality,feedback_scope,feedback_detail
1,NormFollower,AE,,26,1,1,1,1,-1.0,0.7699999999999998,0.76,0.0,2.0,0,1,0
1,NormFollower,AE,,27,1,1,1,1,-1.0,0.7699999999999998,0.76,0.0,2.0,0,0,1
1,NormFollower,AE,,28,1,1,1,1,1.0,0.7699999999999998,0.76,0.0,2.0,1,1,1
1,NormFollower,AE,,29,1,1,1,1,-1.0,0.7699999999999998,0.76,0.0,2.0,0,0,1
1,NormFollower,AE,,30,1,1,1,1,0.0,0.7699999999999998,0.76,0.0,2.0,0,1,1
1,NormFollower,AE,,31,1,1,1,1,-2.0,0.7699999999999998,0.76,0.0,2.0,0,0,0
1,NormFollower,AE,,32,1,1,1,1,0.0,0.7699999999999998,0.76,0.0,2.0,0,1,1
1,NormFollower,AE,,33,1,1,1,1,0.0,0.7699999999999998,0.76,0.0,2.0,1,0,1
1,NormFollower,AE,,34,1,1,1,1,0.0,0.7699999999999998,0.76,0.0,2.0,1,1,0
1,NormFollower,AE,,35,1,1,1,1,-1.0,0.7699999999999998,0.76,0.0,2.0,0,0,1
1,NormFollower,AE,,36,1,1,1,1,-1.0,0.7699999999999998,0.76,0.0,2.0,0,0,1
1,NormFollower,AE,,37,1,1,1,1,0.0,0.7699999999999998,0.76,0.0,2.0,0,1,1
1,NormFollower,AE,,38,1,1,1,1,-1.0,0.7699999999999998,0.76,0.0,2.0,0,1,0
1,NormFollower,AE,,39,1,1,1,1,1.0,0.7699999999999998,0.76,0.0,2.0,1,1,1
1,NormFollower,AE,,40,1,1,1,1,0.0,0.7699999999999998,0.76,0.0,2.0,1,1,0
1,NormFollower,AE,,41,1,1,1,1,1.0,0.7699999999999998,0.76,0.0,2.0,1,1,1
1,NormFollower,AE,,42,1,1,1,1,1.0,0.7699999999999998,0.76,0.0,2.0,1,1,1
1,NormFollower,AE,,43,1,1,1,1,0.0,0.7699999999999998,0.76,0.0,2.0,0,1,1
1,NormFollower,AE,,44,1,1,1,1,1.0,0.7699999999999998,0.76,0.0,2.0,1,1,1
1,NormFollower,AE,,45,1,1,1,1,0.0,0.7699999999999998,0.76,0.0,2.0,1,1,0
1,NormFollower,AE,,46,1,1,1,1,0.0,0.7699999999999998,0.76,0.0,2.0,1,1,0
1,NormFollower,AE,,47,1,1,1,1,-1.0,0.7699999999999998,0.76,0.0,2.0,0,1,0
1,NormFollower,AE,,48,1,1,1,1,1.0,0.7699999999999998,0.76,0.0,2.0,1,1,1
1,NormFollower,AE,,49,1,1,1,1,0.0,0.7699999999999998,0.76,0.0,2.0,0,1,1
1,NormFollower,NO,,0,1,0,1,0,1.0,0.7699999999999998,0.24,0.0,1.0,0,1,1
1,NormFollower,NO,,1,1,1,1,1,0.0,0.7699999999999998,0.76,0.0,2.0,0,1,1
1,NormFollower,NO,,2,1,1,1,1,-1.0,0.7699999999999998,0.76,0.0,2.0,0,1,0
1,NormFollower,NO,,3,1,0,0,0,-1.0,0.7699999999999998,0.47999999999999976,0.0,1.0,0,0,0
1,NormFollower,NO,,4,1,1,0,1,-1.0,0.7699999999999998,1.0,0.0,2.0,1,0,0
1,NormFollower,NO,,5,1,0,0,0,1.0,0.7699999999999998,0.47999999999999976,0.0,1.0,0,1,1
1,NormFollower,NO,,6,0,1,1,1,0.0,0.7699999999999998,0.7699999999999998,0.0,0.0,0,0,0
1,NormFollower,NO,,7,0,0,0,0,0.0,0.7699999999999998,0.7699999999999998,0.0,0.0,0,0,0
1,NormFollower,NO,,8,0,1,0,1,0.0,0.7699999999999998,0.7699999999999998,0.0,0.0,0,0,0
1,NormFollower,NO,,9,1,1,1,1,1.0,0.7699999999999998,0.76,0.0,2.0,1,1,1
1,NormFollower,NO,,10,0,0,1,1,0.0,0.7699999999999998,0.7699999999999998,0.0,0.0,0,0,0
1,NormFollower,NO,,11,1,1,1,1,1.0,0.7699999999999998,0.76,0.0,2.0,1,1,1
1,NormFollower,NO,,12,1,0,0,0,1.0,0.7699999999999998,0.47999999999999976,0.0,1.0,0,1,1
1,NormFollower,NO,,13,0,0,0,0,0.0,0.7699999999999998,0.7699999999999998,0.0,0.0,0,0,0
1,NormFollower,NO,,14,0,1,1,0,0.0,0.7699999999999998,0.7699999999999998,0.0,0.0,0,0,0
1,NormFollower,NO,,15,1,1,1,1,0.0,0.7699999999999998,0.76,0.0,2.0,1,0,1
1,NormFollower,NO,,16,0,0,1,0,0.0,0.7699999999999998,0.7699999999999998,0.0,0.0,0,0,0
1,NormFollower,NO,,17,0,1,1,1,0.0,0.7699999999999998,0.7699999999999998,0.0,0.0,0,0,0
1,NormFollower,NO,,18,0,0,0,0,0.0,0.7699999999999998,0.7699999999999998,0.0,0.0,0,0,0
1,NormFollower,NO,,19,0,1,1,0,0.0,0.7699999999999998,0.7699999999999998,0.0,0.0,0,0,0
1,NormFollower,NO,,20,1,0,0,0,1.0,0.7699999999999998,0.47999999999999976,0.0,1.0,1,0,1
1,NormFollower,NO,,21,0,1,1,1,0.0,0.7699999999999998,0.7699999999999998,0.0,0.0,0,0,0
1,NormFollower,NO,,22,0,0,1,0,0.0,0.7699999999999998,0.7699999999999998,0.0,0.0,0,0,0
1,NormFollower,NO,,23,1,1,0,0,-1.0,0.7699999999999998,0.24,0.0,1.0,0,0,0
1,NormFollower,NO,,24,1,0,0,0,1.0,0.7699999999999998,0.47999999999999976,0.0,1.0,1,0,1
1,NormFollower,NO,,25,1,1,1,1,0.0,0.7699999999999998,0.76,0.0,2.0,0,1,1
1,NormFollower,NO,,26,1,1,0,1,0.0,0.7699999999999998,1.0,0.0,2.0,1,0,1
1,NormFollower,NO,,27,1,0,1,1,-2.0,0.7699999999999998,1.0,0.0,2.0,0,0,0
1,NormFollower,NO,,28,1,0,1,1,0.0,0.7699999999999998,1.0,0.0,2.0,0,1,1
1,NormFollower,NO,,29,1,0,1,1,-1.0,0.7699999999999998,1.0,0.0,2.0,1,0,0
1,NormFollower,NO,,30,1,0,0,1,-2.0,0.7699999999999998,1.24,0.0,2.0,0,0,0
1,NormFollower,NO,,31,1,0,1,0,2.0,0.7699999999999998,0.24,0.0,1.0,1,1,1
1,NormFollower,NO,,32,1,0,1,1,-1.0,0.7699999999999998,1.0,0.0,2.0,0,0,1
1,NormFollower,NO,,33,1,0,1,0,1.0,0.7699999999999998,0.24,0.0,1.0,1,1,0
1,NormFollower,NO,,34,0,0,1,1,0.0,0.7699999999999998,0.7699999999999998,0.0,0.0,0,0,0
1,NormFollower,NO,,35,0,0,0,0,0.0,0.7699999999999998,0.7699999999999998,0.0,0.0,0,0,0
1,NormFollower,NO,,36,1,1,1,1,0.0,0.7699999999999998,0.76,0.0,2.0,1,0,1
1,NormFollower,NO,,37,1,1,1,0,1.0,0.7699999999999998,0.0,0.0,1.0,1,1,0
1,NormFollower,NO,,38,1,1,1,1,0.0,0.7699999999999998,0.76,0.0,2.0,1,0,1
1,NormFollower,NO,,39,1,1,1,0,1.0,0.7699999999999998,0.0,0.0,1.0,1,1,0
1,NormFollower,NO,,40,1,1,1,1,1.0,0.7699999999999998,0.76,0.0,2.0,1,1,1
1,NormFollower,NO,,41,0,0,1,1,0.0,0.7699999999999998,0.7699999999999998,0.0,0.0,0,0,0
1,NormFollower,NO,,42,1,0,0,1,0.0,0.7699999999999998,1.24,0.0,2.0,0,1,1
