experiment,user_type,policy,alpha_mix,episode,explained,modality,scope,detail,utility,oracle_utility,regret,curiosity,explanation_cost,feedback_modality,feedback_scope,feedback_detail
1,Minimalist,AE,,14,1,1,1,1,-2.0,1.25,2.2,0.0,2.0,0,0,0
1,Minimalist,AE,,15,1,1,1,1,0.0,1.25,2.2,0.0,2.0,1,0,1
1,Minimalist,AE,,16,1,1,1,1,0.0,1.25,2.2,0.0,2.0,1,0,1
1,Minimalist,AE,,17,1,1,1,1,0.0,1.25,2.2,0.0,2.0,1,0,1
1,Minimalist,AE,,18,1,1,1,1,-1.0,1.25,2.2,0.0,2.0,0,1,0
1,Minimalist,AE,,19,1,1,1,1,0.0,1.25,2.2,0.0,2.0,1,1,0
1,Minimalist,AE,,20,1,1,1,1,-2.0,1.25,2.2,0.0,2.0,0,0,0
1,Minimalist,AE,,21,1,1,1,1,-1.0,1.25,2.2,0.0,2.0,0,0,1
1,Minimalist,AE,,22,1,1,1,1,-2.0,1.25,2.2,0.0,2.0,0,0,0
1,Minimalist,AE,,23,1,1,1,1,0.0,1.25,2.2,0.0,2.0,0,1,1
1,Minimalist,AE,,24,1,1,1,1,-1.0,1.25,2.2,0.0,2.0,1,0,0
1,Minimalist,AE,,25,1,1,1,1,-1.0,1.25,2.2,0.0,2.0,0,0,1
1,Minimalist,AE,,26,1,1,1,1,-2.0,1.25,2.2,0.0,2.0,0,0,0
1,Minimalist,AE,,27,1,1,1,1,-1.0,1.25,2.2,0.0,2.0,0,1,0
1,Minimalist,AE,,28,1,1,1,1,-1.0,1.25,2.2,0.0,2.0,0,0,1
1,Minimalist,AE,,29,1,1,1,1,1.0,1.25,2.2,0.0,2.0,1,1,1
1,Minimalist,AE,,30,1,1,1,1,-2.0,1.25,2.2,0.0,2.0,0,0,0
1,Minimalist,AE,,31,1,1,1,1,0.0,1.25,2.2,0.0,2.0,1,0,1
1,Minimalist,AE,,32,1,1,1,1,-1.0,1.25,2.2,0.0,2.0,0,1,0
1,Minimalist,AE,,33,1,1,1,1,-1.0,1.25,2.2,0.0,2.0,0,0,1
1,Minimalist,AE,,34,1,1,1,1,-1.0,1.25,2.2,0.0,2.0,1,0,0
1,Minimalist,AE,,35,1,1,1,1,-2.0,1.25,2.2,0.0,2.0,0,0,0
1,Minimalist,AE,,36,1,1,1,1,-1.0,1.25,2.2,0.0,2.0,0,0,1
1,Minimalist,AE,,37,1,1,1,1,-1.0,1.25,2.2,0.0,2.0,0,1,0
1,Minimalist,AE,,38,1,1,1,1,-1.0,1.25,2.2,0.0,2.0,0,1,0
1,Minimalist,AE,,39,1,1,1,1,0.0,1.25,2.2,0.0,2.0,1,1,0
1,Minimalist,AE,,40,1,1,1,1,0.0,1.25,2.2,0.0,2.0,1,1,0
1,Minimalist,AE,,41,1,1,1,1,0.0,1.25,2.2,0.0,2.0,1,1,0
1,Minimalist,AE,,42,1,1,1,1,-2.0,1.25,2.2,0.0,2.0,0,0,0
1,Minimalist,AE,,43,1,1,1,1,0.0,1.25,2.2,0.0,2.0,0,1,1
1,Minimalist,AE,,44,1,1,1,1,-1.0,1.25,2.2,0.0,2.0,0,0,1
1,Minimalist,AE,,45,1,1,1,1,0.0,1.25,2.2,0.0,2.0,0,1,1
1,Minimalist,AE,,46,1,1,1,1,0.0,1.25,2.2,0.0,2.0,1,1,0
1,Minimalist,AE,,47,1,1,1,1,-1.0,1.25,2.2,0.0,2.0,0,0,1
1,Minimalist,AE,,48,1,1,1,1,-2.0,1.25,2.2,0.0,2.0,0,0,0
1,Minimalist,AE,,49,1,1,1,1,0.0,1.25,2.2,0.0,2.0,1,1,0
1,Minimalist,NO,,0,1,0,1,1,-1.0,1.25,1.8399999999999999,0.0,2.0,1,0,0
1,Minimalist,NO,,1,0,1,1,1,0.0,1.25,1.25,0.0,0.0,0,0,0
1,Minimalist,NO,,2,1,0,1,1,0.0,1.25,1.8399999999999999,0.0,2.0,1,0,1
1,Minimalist,NO,,3,0,0,0,0,0.0,1.25,1.25,0.0,0.0,0,0,0
1,Minimalist,NO,,4,1,0,0,0,1.0,1.25,0.0,0.0,1.0,1,0,1
1,Minimalist,NO,,5,1,0,1,1,0.0,1.25,1.8399999999999999,0.0,2.0,1,1,0
1,Minimalist,NO,,6,0,0,1,1,0.0,1.25,1.25,0.0,0.0,0,0,0
1,Minimalist,NO,,7,0,0,0,1,0.0,1.25,1.25,0.0,0.0,0,0,0
1,Minimalist,NO,,8,0,0,1,1,0.0,1.25,1.25,0.0,0.0,0,0,0
1,Minimalist,NO,,9,0,0,0,0,0.0,1.25,1.25,0.0,0.0,0,0,0
1,Minimalist,NO,,10,1,1,1,1,-2.0,1.25,2.2,0.0,2.0,0,0,0
1,Minimalist,NO,,11,1,1,1,0,1.0,1.25,0.72,0.0,1.0,0,1,1
1,Minimalist,NO,,12,1,0,1,0,0.0,1.25,0.3599999999999999,0.0,1.0,0,0,1
1,Minimalist,NO,,13,0,0,0,0,0.0,1.25,1.25,0.0,0.0,0,0,0
1,Minimalist,NO,,14,1,1,1,1,0.0,1.25,2.2,0.0,2.0,1,0,1
1,Minimalist,NO,,15,1,0,0,0,1.0,1.25,0.0,0.0,1.0,0,1,1
1,Minimalist,NO,,16,0,1,0,1,0.0,1.25,1.25,0.0,0.0,0,0,0
1,Minimalist,NO,,17,1,1,1,0,0.0,1.25,0.72,0.0,1.0,0,0,1
1,Minimalist,NO,,18,1,0,0,0,2.0,1.25,0.0,0.0,1.0,1,1,1
1,Minimalist,NO,,19,1,1,1,1,-1.0,1.25,2.2,0.0,2.0,0,1,0
1,Minimalist,NO,,20,0,0,1,0,0.0,1.25,1.25,0.0,0.0,0,0,0
1,Minimalist,NO,,21,1,0,1,1,-1.0,1.25,1.8399999999999999,0.0,2.0,0,1,0
1,Minimalist,NO,,22,1,1,1,0,0.0,1.25,0.72,0.0,1.0,1,0,0
1,Minimalist,NO,,23,1,0,0,0,1.0,1.25,0.0,0.0,1.0,1,0,1
1,Minimalist,NO,,24,1,0,0,1,0.0,1.25,1.4799999999999998,0.0,2.0,1,1,0
1,Minimalist,NO,,25,1,0,1,1,1.0,1.25,1.8399999999999999,0.0,2.0,1,1,1
1,Minimalist,NO,,26,0,1,1,1,0.0,1.25,1.25,0.0,0.0,0,0,0
1,Minimalist,NO,,27,1,1,1,1,-2.0,1.25,2.2,0.0,2.0,0,0,0
1,Minimalist,NO,,28,1,1,0,1,-1.0,1.25,1.8399999999999999,0.0,2.0,0,0,1
1,Minimalist,NO,,29,0,1,1,1,0.0,1.25,1.25,0.0,0.0,0,0,0
1,Minimalist,NO,,30,1,0,0,0,2.0,1.25,0.0,0.0,1.0,1,1,1
1,Minimalist,NO,,31,1,0,1,1,-1.0,1.25,1.8399999999999999,0.0,2.0,1,0,0
1,Minimalist,NO,,32,1,0,0,1,0.0,1.25,1.4799999999999998,0.0,2.0,1,1,0
1,Minimalist,NO,,33,1,0,1,1,-1.0,1.25,1.8399999999999999,0.0,2.0,1,0,0
1,Minimalist,NO,,34,1,0,0,0,0.0,1.25,0.0,0.0,1.0,0,1,0
1,Minimalist,NO,,35,1,1,1,1,0.0,1.25,2.2,0.0,2.0,1,1,0
1,Minimalist,NO,,36,1,1,1,0,1.0,1.25,0.72,0.0,1.0,1,0,1
1,Minimalist,NO,,37,1,0,0,0,1.0,1.25,0.0,0.0,1.0,1,1,0
1,Minimalist,NO,,38,0,1,1,1,0.0,1.25,1.25,0.0,0.0,0,0,0
1,Minimalist,NO,,39,1,1,1,1,-2.0,1.25,2.2,0.0,2.0,0,0,0
1,Minimalist,NO,,40,1,1,0,1,0.0,1.25,1.8399999999999999,0.0,2.0,1,1,0
1,Minimalist,NO,,41,1,1,1,1,-1.0,1.25,2.2,0.0,2.0,0,1,0
1,Minimalist,NO,,42,1,0,0,0,0.0,1.25,0.0,0.0,1.0,0,1,0
1,Minimalist,NO,,43,1,1,0,1,0.0,1.25,1.8399999999999999,0.0,2.0,1,1,0
1,Minimalist,NO,,44,1,0,0,1,0.0,1.25,1.4799999999999998,0.0,2.0,0,1,1
1,Minimalist,NO,,45,1,1,1,0,1.0,1.25,0.72,0.0,1.0,1,0,1
1,Minimalist,NO,,46,1,0,0,0,2.0,1.25,0.0,0.0,1.0,1,1,1
1,Minimalist,NO,,47,0,0,1,0,0.0,1.25,1.25,0.0,0.0,0,0,0
1,Minimalist,NO,,48,1,0,1,1,0.0,1.25,1.8399999999999999,0.0,2.0,1,0,1
1,Minimalist,NO,,49,1,0,0,0,0.0,1.25,0.0,0.0,1.0,0,0,1
1,Minimalist,PO,,0,1,1,0,1,0.0,1.25,1.8399999999999999,0.0,2.0,0,1,1
1,Minimalist,PO,,1,1,1,0,1,-2.0,1.25,1.8399999999999999,0.0,2.0,0,0,0
1,Minimalist,PO,,2,0,0,1,0,0.0,1.25,1.25,0.0,0.0,0,0,0
1,Minimalist,PO,,3,1,1,1,1,-1.0,1.25,2.2,0.0,2.0,0,1,0
1,Minimalist,PO,,4,1,0,1,1,-1.0,1.25,1.8399999999999999,0.0,2.0,0,0,1
1,Minimalist,PO,,5,1,1,1,1,0.0,1.25,2.2,0.0,2.0,1,1,0
1,Minimalist,PO,,6,1,0,1,1,0.0,1.25,1.8399999999999999,0.0,2.0,1,1,0
1,Minimalist,PO,,7,1,0,1,1,-1.0,1.25,1.8399999999999999,0.0,2.0,1,0,0
1,Minimalist,PO,,8,1,1,0,1,1.0,1.25,1.8399999999999999,0.0,2.0,1,1,1
1,Minimalist,PO,,9,0,1,1,1,0.0,1.25,1.25,0.0,0.0,0,0,0
1,Minimalist,PO,,10,1,1,0,0,0.0,1.25,0.3599999999999999,0.0,1.0,0,1,0
1,Minimalist,PO,,11,0,1,1,1,0.0,1.25,1.25,0.0,0.0,0,0,0
1,Minimalist,PO,,12,1,1,1,1,-2.0,1.25,2.2,0.0,2.0,0,0,0
1,Minimalist,PO,,13,1,1,1,0,1.0,1.25,0.72,0.0,1.0,1,0,1
1,Minimalist,PO,,14,1,0,1,0,0.0,1.25,0.3599999999999999,0.0,1.0,1,0,0
1,Minimalist,PO,,15,0,1,0,0,0.0,1.25,1.25,0.0,0.0,0,0,0
1,Minimalist,PO,,16,1,1,0,0,0.0,1.25,0.3599999999999999,0.0,1.0,0,1,0
1,Minimalist,PO,,17,1,1,0,1,-2.0,1.25,1.8399999999999999,0.0,2.0,0,0,0
1,Minimalist,PO,,18,1,0,0,1,1.0,1.25,1.4799999999999998,0.0,2.0,1,1,1
1,Minimalist,PO,,19,0,1,0,1,0.0,1.25,1.25,0.0,0.0,0,0,0
1,Minimalist,PO,,20,1,1,1,0,-1.0,1.25,0.72,0.0,1.0,0,0,0
1,Minimalist,PO,,21,0,1,0,0,0.0,1.25,1.25,0.0,0.0,0,0,0
1,Minimalist,PO,,22,1,1,0,1,-1.0,1.25,1.8399999999999999,0.0,2.0,0,1,0
1,Minimalist,PO,,23,1,0,0,0,2.0,1.25,0.0,0.0,1.0,1,1,1
1,Minimalist,PO,,24,1,0,1,0,1.0,1.25,0.3599999999999999,0.0,1.0,1,0,1
1,Minimalist,PO,,25,1,0,1,1,-1.0,1.25,1.8399999999999999,0.0,2.0,1,0,0
1,Minimalist,PO,,26,1,1,1,1,-1.0,1.25,2.2,0.0,2.0,0,0,1
1,Minimalist,PO,,27,1,1,1,1,-1.0,1.25,2.2,0.0,2.0,0,0,1
