experiment,user_type,policy,alpha_mix,episode,explained,modality,scope,detail,utility,oracle_utility,regret,curiosity,explanation_cost,feedback_modality,feedback_scope,feedback_detail
1,ContextHungry,NE,,31,0,0,0,0,0.0,0.6499999999999999,0.6499999999999999,0.0,0.0,0,0,0
1,ContextHungry,NE,,32,0,0,0,0,-1.8,0.6499999999999999,2.45,1.8,0.0,0,0,0
1,ContextHungry,NE,,33,0,0,0,0,-1.8,0.6499999999999999,2.45,1.8,0.0,0,0,0
1,ContextHungry,NE,,34,0,0,0,0,0.0,0.6499999999999999,0.6499999999999999,0.0,0.0,0,0,0
1,ContextHungry,NE,,35,0,0,0,0,-1.8,0.6499999999999999,2.45,1.8,0.0,0,0,0
1,ContextHungry,NE,,36,0,0,0,0,-1.8,0.6499999999999999,2.45,1.8,0.0,0,0,0
1,ContextHungry,NE,,37,0,0,0,0,-1.8,0.6499999999999999,2.45,1.8,0.0,0,0,0
1,ContextHungry,NE,,38,0,0,0,0,-1.8,0.6499999999999999,2.45,1.8,0.0,0,0,0
1,ContextHungry,NE,,39,0,0,0,0,-1.8,0.6499999999999999,2.45,1.8,0.0,0,0,0
1,ContextHungry,NE,,40,0,0,0,0,0.0,0.6499999999999999,0.6499999999999999,0.0,0.0,0,0,0
1,ContextHungry,NE,,41,0,0,0,0,-1.8,0.6499999999999999,2.45,1.8,0.0,0,0,0
1,ContextHungry,NE,,42,0,0,0,0,0.0,0.6499999999999999,0.6499999999999999,0.0,0.0,0,0,0
1,ContextHungry,NE,,43,0,0,0,0,-1.8,0.6499999999999999,2.45,1.8,0.0,0,0,0
1,ContextHungry,NE,,44,0,0,0,0,-1.8,0.6499999999999999,2.45,1.8,0.0,0,0,0
1,ContextHungry,NE,,45,0,0,0,0,-1.8,0.6499999999999999,2.45,1.8,0.0,0,0,0
1,ContextHungry,NE,,46,0,0,0,0,0.0,0.6499999999999999,0.6499999999999999,0.0,0.0,0,0,0
1,ContextHungry,NE,,47,0,0,0,0,0.0,0.6499999999999999,0.6499999999999999,0.0,0.0,0,0,0
1,ContextHungry,NE,,48,0,0,0,0,-1.8,0.6499999999999999,2.45,1.8,0.0,0,0,0
1,ContextHungry,NE,,49,0,0,0,0,-1.8,0.6499999999999999,2.45,1.8,0.0,0,0,0
1,ContextHungry,AE,,0,1,1,1,1,1.0,0.6499999999999999,0.52,0.0,2.0,1,1,1
1,ContextHungry,AE,,1,1,1,1,1,1.0,0.6499999999999999,0.52,0.0,2.0,1,1,1
1,ContextHungry,AE,,2,1,1,1,1,-1.0,0.6499999999999999,0.52,0.0,2.0,0,0,1
1,ContextHungry,AE,,3,1,1,1,1,1.0,0.6499999999999999,0.52,0.0,2.0,1,1,1
1,ContextHungry,AE,,4,1,1,1,1,1.0,0.6499999999999999,0.52,0.0,2.0,1,1,1
1,ContextHungry,AE,,5,1,1,1,1,1.0,0.6499999999999999,0.52,0.0,2.0,1,1,1
1,ContextHungry,AE,,6,1,1,1,1,1.0,0.6499999999999999,0.52,0.0,2.0,1,1,1
1,ContextHungry,AE,,7,1,1,1,1,0.0,0.6499999999999999,0.52,0.0,2.0,0,1,1
1,ContextHungry,AE,,8,1,1,1,1,0.0,0.6499999999999999,0.52,0.0,2.0,0,1,1
1,ContextHungry,AE,,9,1,1,1,1,-1.0,0.6499999999999999,0.52,0.0,2.0,0,1,0
1,ContextHungry,AE,,10,1,1,1,1,1.0,0.6499999999999999,0.52,0.0,2.0,1,1,1
1,ContextHungry,AE,,11,1,1,1,1,1.0,0.6499999999999999,0.52,0.0,2.0,1,1,1
1,ContextHungry,AE,,12,1,1,1,1,-1.0,0.6499999999999999,0.52,0.0,2.0,0,0,1
1,ContextHungry,AE,,13,1,1,1,1,1.0,0.6499999999999999,0.52,0.0,2.0,1,1,1
1,ContextHungry,AE,,14,1,1,1,1,0.0,0.6499999999999999,0.52,0.0,2.0,0,1,1
1,ContextHungry,AE,,15,1,1,1,1,1.0,0.6499999999999999,0.52,0.0,2.0,1,1,1
1,ContextHungry,AE,,16,1,1,1,1,0.0,0.6499999999999999,0.52,0.0,2.0,1,0,1
1,ContextHungry,AE,,17,1,1,1,1,0.0,0.6499999999999999,0.52,0.0,2.0,1,1,0
1,ContextHungry,AE,,18,1,1,1,1,-1.0,0.6499999999999999,0.52,0.0,2.0,1,0,0
1,ContextHungry,AE,,19,1,1,1,1,0.0,0.6499999999999999,0.52,0.0,2.0,0,1,1
1,ContextHungry,AE,,20,1,1,1,1,1.0,0.6499999999999999,0.52,0.0,2.0,1,1,1
1,ContextHungry,AE,,21,1,1,1,1,1.0,0.6499999999999999,0.52,0.0,2.0,1,1,1
1,ContextHungry,AE,,22,1,1,1,1,-1.0,0.6499999999999999,0.52,0.0,2.0,0,1,0
1,ContextHungry,AE,,23,1,1,1,1,0.0,0.6499999999999999,0.52,0.0,2.0,1,1,0
1,ContextHungry,AE,,24,1,1,1,1,-2.0,0.6499999999999999,0.52,0.0,2.0,0,0,0
1,ContextHungry,AE,,25,1,1,1,1,1.0,0.6499999999999999,0.52,0.0,2.0,1,1,1
1,ContextHungry,AE,,26,1,1,1,1,0.0,0.6499999999999999,0.52,0.0,2.0,1,1,0
1,ContextHungry,AE,,27,1,1,1,1,0.0,0.6499999999999999,0.52,0.0,2.0,0,1,1
1,ContextHungry,AE,,28,1,1,1,1,-1.0,0.6499999999999999,0.52,0.0,2.0,0,0,1
1,ContextHungry,AE,,29,1,1,1,1,0.0,0.6499999999999999,0.52,0.0,2.0,1,0,1
1,ContextHungry,AE,,30,1,1,1,1,0.0,0.6499999999999999,0.52,0.0,2.0,0,1,1
1,ContextHungry,AE,,31,1,1,1,1,0.0,0.6499999999999999,0.52,0.0,2.0,1,0,1
1,ContextHungry,AE,,32,1,1,1,1,-1.0,0.6499999999999999,0.52,0.0,2.0,0,1,0
1,ContextHungry,AE,,33,1,1,1,1,0.0,0.6499999999999999,0.52,0.0,2.0,0,1,1
1,ContextHungry,AE,,34,1,1,1,1,-1.0,0.6499999999999999,0.52,0.0,2.0,0,0,1
1,ContextHungry,AE,,35,1,1,1,1,-1.0,0.6499999999999999,0.52,0.0,2.0,0,1,0
1,ContextHungry,AE,,36,1,1,1,1,-1.0,0.6499999999999999,0.52,0.0,2.0,0,0,1
1,ContextHungry,AE,,37,1,1,1,1,0.0,0.6499999999999999,0.52,0.0,2.0,1,1,0
1,ContextHungry,AE,,38,1,1,1,1,-1.0,0.6499999999999999,0.52,0.0,2.0,0,1,0
1,ContextHungry,AE,,39,1,1,1,1,0.0,0.6499999999999999,0.52,0.0,2.0,0,1,1
1,ContextHungry,AE,,40,1,1,1,1,0.0,0.6499999999999999,0.52,0.0,2.0,1,0,1
1,ContextHungry,AE,,41,1,1,1,1,0.0,0.6499999999999999,0.52,0.0,2.0,0,1,1
1,ContextHungry,AE,,42,1,1,1,1,-2.0,0.6499999999999999,0.52,0.0,2.0,0,0,0
1,ContextHungry,AE,,43,1,1,1,1,1.0,0.6499999999999999,0.52,0.0,2.0,1,1,1
1,ContextHungry,AE,,44,1,1,1,1,0.0,0.6499999999999999,0.52,0.0,2.0,1,0,1
1,ContextHungry,AE,,45,1,1,1,1,0.0,0.6499999999999999,0.52,0.0,2.0,0,1,1
1,ContextHungry,AE,,46,1,1,1,1,0.0,0.6499999999999999,0.52,0.0,2.0,0,1,1
1,ContextHungry,AE,,47,1,1,1,1,1.0,0.6499999999999999,0.52,0.0,2.0,1,1,1
1,ContextHungry,AE,,48,1,1,1,1,0.0,0.6499999999999999,0.52,0.0,2.0,0,1,1
1,ContextHungry,AE,,49,1,1,1,1,-1.0,0.6499999999999999,0.52,0.0,2.0,0,1,0
1,ContextHungry,NO,,0,1,0,1,1,-1.0,0.6499999999999999,0.6400000000000001,0.0,2.0,1,0,0
1,ContextHungry,NO,,1,1,0,0,0,1.0,0.6499999999999999,0.48,0.0,1.0,1,1,0
1,ContextHungry,NO,,2,1,1,1,1,0.0,0.6499999999999999,0.52,0.0,2.0,1,0,1
1,ContextHungry,NO,,3,1,0,1,1,0.0,0.6499999999999999,0.6400000000000001,0.0,2.0,0,1,1
1,ContextHungry,NO,,4,0,1,1,1,0.0,0.6499999999999999,0.6499999999999999,0.0,0.0,0,0,0
1,ContextHungry,NO,,5,1,0,1,1,0.0,0.6499999999999999,0.6400000000000001,0.0,2.0,1,0,1
1,ContextHungry,NO,,6,1,0,0,0,0.0,0.6499999999999999,0.48,0.0,1.0,0,0,1
1,ContextHungry,NO,,7,1,1,1,1,1.0,0.6499999999999999,0.52,0.0,2.0,1,1,1
1,ContextHungry,NO,,8,1,0,1,1,1.0,0.6499999999999999,0.6400000000000001,0.0,2.0,1,1,1
1,ContextHungry,NO,,9,0,0,0,0,0.0,0.6499999999999999,0.6499999999999999,0.0,0.0,0,0,0
1,ContextHungry,NO,,10,1,1,1,0,0.0,0.6499999999999999,0.0,0.0,1.0,0,1,0
1,ContextHungry,NO,,11,1,1,1,1,1.0,0.6499999999999999,0.52,0.0,2.0,1,1,1
1,ContextHungry,NO,,12,1,0,0,1,1.0,0.6499999999999999,1.0,0.0,2.0,1,1,1
1,ContextHungry,NO,,13,0,1,0,1,0.0,0.6499999999999999,0.6499999999999999,0.0,0.0,0,0,0
1,ContextHungry,NO,,14,1,1,0,0,0.0,0.6499999999999999,0.3599999999999999,0.0,1.0,1,0,0
1,ContextHungry,NO,,15,1,0,0,1,0.0,0.6499999999999999,1.0,0.0,2.0,0,1,1
1,ContextHungry,NO,,16,1,0,1,0,1.0,0.6499999999999999,0.11999999999999988,0.0,1.0,0,1,1
1,ContextHungry,NO,,17,1,1,0,1,-1.0,0.6499999999999999,0.8799999999999999,0.0,2.0,0,0,1
1,ContextHungry,NO,,18,1,0,1,0,1.0,0.6499999999999999,0.11999999999999988,0.0,1.0,1,0,1
1,ContextHungry,NO,,19,1,1,0,1,0.0,0.6499999999999999,0.8799999999999999,0.0,2.0,1,0,1
1,ContextHungry,NO,,20,1,1,1,1,0.0,0.6499999999999999,0.52,0.0,2.0,1,1,0
1,ContextHungry,NO,,21,1,0,1,0,1.0,0.6499999999999999,0.11999999999999988,0.0,1.0,1,1,0
1,ContextHungry,NO,,22,1,1,1,0,1.0,0.6499999999999999,0.0,0.0,1.0,1,1,0
1,ContextHungry,NO,,23,0,1,1,0,0.0,0.6499999999999999,0.6499999999999999,0.0,0.0,0,0,0
1,ContextHungry,NO,,24,1,1,1,1,1.0,0.6499999999999999,0.52,0.0,2.0,1,1,1
1,ContextHungry,NO,,25,1,1,1,1,0.0,0.6499999999999999,0.52,0.0,2.0,0,1,1
1,ContextHungry,NO,,26,1,0,1,1,-2.0,0.6499999999999999,0.6400000000000001,0.0,2.0,0,0,0
1,ContextHungry,NO,,27,1,1,1,1,1.0,0.6499999999999999,0.52,0.0,2.0,1,1,1
1,ContextHungry,NO,,28,0,0,1,0,0.0,0.6499999999999999,0.6499999999999999,0.0,0.0,0,0,0
1,ContextHungry,NO,,29,0,1,1,1,0.0,0.6499999999999999,0.6499999999999999,0.0,0.0,0,0,0
1,ContextHungry,NO,,30,0,1,0,0,0.0,0.6499999999999999,0.6499999999999999,0.0,0.0,0,0,0
1,ContextHungry,NO,,31,0,0,1,1,0.0,0.6499999999999999,0.6499999999999999,0.0,0.0,0,0,0
1,ContextHungry,NO,,32,1,1,1,1,1.0,0.6499999999999999,0.52,0.0,2.0,1,1,1
1,ContextHungry,NO,,33,1,0,0,0,0.0,0.6499999999999999,0.48,0.0,1.0,1,0,0
1,ContextHungry,NO,,34,1,1,0,1,0.0,0.6499999999999999,0.8799999999999999,0.0,2.0,1,0,1
1,ContextHungry,NO,,35,0,0,1,1,0.0,0.6499999999999999,0.6499999999999999,0.0,0.0,0,0,0
1,ContextHungry,NO,,36,1,1,1,1,0.0,0.6499999999999999,0.52,0.0,2.0,0,1,1
1,ContextHungry,NO,,37,0,0,1,1,0.0,0.6499999999999999,0.6499999999999999,0.0,0.0,0,0,0
1,ContextHungry,NO,,38,0,1,1,0,0.0,0.6499999999999999,0.6499999999999999,0.0,0.0,0,0,0
1,ContextHungry,NO,,39,1,0,0,0,0.0,0.6499999999999999,0.48,0.0,1.0,0,0,1
1,ContextHungry,NO,,40,0,0,0,0,0.0,0.6499999999999999,0.6499999999999999,0.0,0.0,0,0,0
1,ContextHungry,NO,,41,1,1,0,0,2.0,0.6499999999999999,0.3599999999999999,0.0,1.0,1,1,1
1,ContextHungry,NO,,42,1,0,0,0,-1.0,0.6499999999999999,0.48,0.0,1.0,0,0,0
1,ContextHungry,NO,,43,1,1,1,1,0.0,0.6499999999999999,0.52,0.0,2.0,0,1,1
1,ContextHungry,NO,,44,1,0,0,1,0.0,0.6499999999999999,1.0,0.0,2.0,1,0,1
1,ContextHungry,NO,,45,1,1,1,1,-1.0,0.6499999999999999,0.52,0.0,2.0,0,0,1
1,ContextHungry,NO,,46,0,1,0,0,0.0,0.6499999999999999,0.6499999999999999,0.0,0.0,0,0,0
1,ContextHungry,NO,,47,0,0,1,1,0.0,0.6499999999999999,0.6499999999999999,0.0,0.0,0,0,0
1,ContextHungry,NO,,48,1,1,1,0,2.0,0.6499999999999999,0.0,0.0,1.0,1,1,1
1,ContextHungry,NO,,49,0,1,0,0,0.0,0.6499999999999999,0.6499999999999999,0.0,0.0,0,0,0
1,ContextHungry,PO,,0,1,0,1,0,1.0,0.6499999999999999,0.11999999999999988,0.0,1.0,0,1,1
1,ContextHungry,PO,,1,1,1,0,0,-1.0,0.6499999999999999,0.3599999999999999,0.0,1.0,0,0,0
1,ContextHungry,PO,,2,1,1,1,0,1.0,0.6499999999999999,0.0,0.0,1.0,0,1,1
1,ContextHungry,PO,,3,1,0,0,1,-1.0,0.6499999999999999,1.0,0.0,2.0,0,0,1
1,ContextHungry,PO,,4,1,0,1,1,0.0,0.6499999999999999,0.6400000000000001,0.0,2.0,0,1,1
1,ContextHungry,PO,,5,1,0,1,0,1.0,0.6499999999999999,0.11999999999999988,0.0,1.0,1,1,0
1,ContextHungry,PO,,6,1,0,1,0,-1.0,0.6499999999999999,0.11999999999999988,0.0,1.0,0,0,0
1,ContextHungry,PO,,7,0,0,1,0,0.0,0.6499999999999999,0.6499999999999999,0.0,0.0,0,0,0
1,ContextHungry,PO,,8,1,1,1,0,2.0,0.6499999999999999,0.0,0.0,1.0,1,1,1
1,ContextHungry,PO,,9,1,0,1,1,-1.0,0.6499999999999999,0.6400000000000001,0.0,2.0,0,1,0
1,ContextHungry,PO,,10,1,1,1,0,2.0,0.6499999999999999,0.0,0.0,1.0,1,1,1
1,ContextHungry,PO,,11,1,0,1,1,0.0,0.6499999999999999,0.6400000000000001,0.0,2.0,1,1,0
1,ContextHungry,PO,,12,1,1,1,1,-1.0,0.6499999999999999,0.52,0.0,2.0,0,0,1
1,ContextHungry,PO,,13,1,0,1,1,0.0,0.6499999999999999,0.6400000000000001,0.0,2.0,1,0,1
1,ContextHungry,PO,,14,0,1,1,0,0.0,0.6499999999999999,0.6499999999999999,0.0,0.0,0,0,0
1,ContextHungry,PO,,15,1,0,0,0,0.0,0.6499999999999999,0.48,0.0,1.0,1,0,0
1,ContextHungry,PO,,16,1,1,1,1,0.0,0.6499999999999999,0.52,0.0,2.0,0,1,1
1,ContextHungry,PO,,17,1,1,0,0,1.0,0.6499999999999999,0.3599999999999999,0.0,1.0,1,0,1
1,ContextHungry,PO,,18,1,0,1,1,-1.0,0.6499999999999999,0.6400000000000001,0.0,2.0,1,0,0
1,ContextHungry,PO,,19,1,0,1,0,1.0,0.6499999999999999,0.11999999999999988,0.0,1.0,1,0,1
1,ContextHungry,PO,,20,1,1,0,1,-1.0,0.6499999999999999,0.8799999999999999,0.0,2.0,0,0,1
1,ContextHungry,PO,,21,0,1,1,1,0.0,0.6499999999999999,0.6499999999999999,0.0,0.0,0,0,0
1,ContextHungry,PO,,22,0,0,0,0,0.0,0.6499999999999999,0.6499999999999999,0.0,0.0,0,0,0
1,ContextHungry,PO,,23,1,1,0,1,-1.0,0.6499999999999999,0.8799999999999999,0.0,2.0,0,0,1
1,ContextHungry,PO,,24,1,0,1,1,0.0,0.6499999999999999,0.6400000000000001,0.0,2.0,1,0,1
1,ContextHungry,PO,,25,0,1,0,1,0.0,0.6499999999999999,0.6499999999999999,0.0,0.0,0,0,0
1,ContextHungry,PO,,26,0,0,1,0,0.0,0.6499999999999999,0.6499999999999999,0.0,0.0,0,0,0
1,ContextHungry,PO,,27,1,1,0,0,-1.0,0.6499999999999999,0.3599999999999999,0.0,1.0,0,0,0
1,ContextHungry,PO,,28,0,1,0,1,0.0,0.6499999999999999,0.6499999999999999,0.0,0.0,0,0,0
1,ContextHungry,PO,,29,1,1,0,0,0.0,0.6499999999999999,0.3599999999999999,0.0,1.0,0,0,1
1,ContextHungry,PO,,30,0,0,1,0,0.0,0.6499999999999999,0.6499999999999999,0.0,0.0,0,0,0
1,ContextHungry,PO,,31,1,0,0,1,-1.0,0.6499999999999999,1.0,0.0,2.0,0,1,0
1,ContextHungry,PO,,32,1,0,1,0,0.0,0.6499999999999999,0.11999999999999988,0.0,1.0,1,0,0
1,ContextHungry,PO,,33,1,0,1,1,1.0,0.6499999999999999,0.6400000000000001,0.0,2.0,1,1,1
1,ContextHungry,PO,,34,1,0,1,1,1.0,0.6499999999999999,0.6400000000000001,0.0,2.0,1,1,1
1,ContextHungry,PO,,35,1,0,0,1,-1.0,0.6499999999999999,1.0,0.0,2.0,1,0,0
1,ContextHungry,PO,,36,1,1,1,1,0.0,0.6499999999999999,0.52,0.0,2.0,1,1,0
1,ContextHungry,PO,,37,1,1,0,0,1.0,0.6499999999999999,0.3599999999999999,0.0,1.0,1,0,1
1,ContextHungry,PO,,38,0,0,1,1,0.0,0.6499999999999999,0.6499999999999999,0.0,0.0,0,0,0
1,ContextHungry,PO,,39,0,0,0,0,0.0,0.6499999999999999,0.6499999999999999,0.0,0.0,0,0,0
1,ContextHungry,PO,,40,0,0,0,0,0.0,0.6499999999999999,0.6499999999999999,0.0,0.0,0,0,0
1,ContextHungry,PO,,41,1,1,1,1,1.0,0.6499999999999999,0.52,0.0,2.0,1,1,1
1,ContextHungry,PO,,42,1,1,1,0,1.0,0.6499999999999999,0.0,0.0,1.0,0,1,1
1,ContextHungry,PO,,43,1,1,1,0,1.0,0.6499999999999999,0.0,0.0,1.0,1,1,0
1,ContextHungry,PO,,44,0,0,1,0,0.0,0.6499999999999999,0.6499999999999999,0.0,0.0,0,0,0
1,ContextHungry,PO,,45,1,1,1,1,1.0,0.6499999999999999,0.52,0.0,2.0,1,1,1
1,ContextHungry,PO,,46,1,1,1,1,1.0,0.6499999999999999,0.52,0.0,2.0,1,1,1
1,ContextHungry,PO,,47,1,1,0,1,-1.0,0.6499999999999999,0.8799999999999999,0.0,2.0,0,0,1
1,ContextHungry,PO,,48,1,0,1,0,1.0,0.6499999999999999,0.11999999999999988,0.0,1.0,1,1,0
1,ContextHungry,PO,,49,0,0,1,0,0.0,0.6499999999999999,0.6499999999999999,0.0,0.0,0,0,0
1,ContextHungry,BA,0.0,0,1,0,0,0,0.0,0.6499999999999999,0.48,0.0,1.0,1,0,0
1,ContextHungry,BA,0.0,1,1,0,1,0,2.0,0.6499999999999999,0.11999999999999988,0.0,1.0,1,1,1
1,ContextHungry,BA,0.0,2,1,0,1,0,0.0,0.6499999999999999,0.11999999999999988,0.0,1.0,0,1,0
1,ContextHungry,BA,0.0,3,1,0,1,0,0.0,0.6499999999999999,0.11999999999999988,0.0,1.0,0,1,0
1,ContextHungry,BA,0.0,4,1,0,1,0,0.0,0.6499999999999999,0.11999999999999988,0.0,1.0,1,0,0
1,ContextHungry,BA,0.0,5,1,0,1,0,1.0,0.6499999999999999,0.11999999999999988,0.0,1.0,1,1,0
1,ContextHungry,BA,0.0,6,1,0,1,0,0.0,0.6499999999999999,0.11999999999999988,0.0,1.0,1,0,0
1,ContextHungry,BA,0.0,7,1,0,1,0,1.0,0.6499999999999999,0.11999999999999988,0.0,1.0,1,0,1
1,ContextHungry,BA,0.0,8,1,0,1,0,0.0,0.6499999999999999,0.11999999999999988,0.0,1.0,0,1,0
1,ContextHungry,BA,0.0,9,1,0,1,0,1.0,0.6499999999999999,0.11999999999999988,0.0,1.0,0,1,1
1,ContextHungry,BA,0.0,10,1,0,1,0,0.0,0.6499999999999999,0.11999999999999988,0.0,1.0,0,1,0
1,ContextHungry,BA,0.0,11,1,0,1,0,0.0,0.6499999999999999,0.11999999999999988,0.0,1.0,1,0,0
1,ContextHungry,BA,0.0,12,1,0,1,0,2.0,0.6499999999999999,0.11999999999999988,0.0,1.0,1,1,1
1,ContextHungry,BA,0.0,13,1,0,1,0,1.0,0.6499999999999999,0.11999999999999988,0.0,1.0,0,1,1
1,ContextHungry,BA,0.0,14,1,0,1,0,0.0,0.6499999999999999,0.11999999999999988,0.0,1.0,1,0,0
1,ContextHungry,BA,0.0,15,1,0,1,0,1.0,0.6499999999999999,0.11999999999999988,0.0,1.0,1,1,0
1,ContextHungry,BA,0.0,16,1,0,1,0,0.0,0.6499999999999999,0.11999999999999988,0.0,1.0,0,1,0
1,ContextHungry,BA,0.0,17,1,0,1,0,2.0,0.6499999999999999,0.11999999999999988,0.0,1.0,1,1,1
1,ContextHungry,BA,0.0,18,1,0,1,0,1.0,0.6499999999999999,0.11999999999999988,0.0,1.0,1,1,0
1,ContextHungry,BA,0.0,19,1,0,1,0,1.0,0.6499999999999999,0.11999999999999988,0.0,1.0,1,1,0
1,ContextHungry,BA,0.0,20,1,0,1,0,-1.0,0.6499999999999999,0.11999999999999988,0.0,1.0,0,0,0
1,ContextHungry,BA,0.0,21,1,0,1,0,0.0,0.6499999999999999,0.11999999999999988,0.0,1.0,1,0,0
1,ContextHungry,BA,0.0,22,1,0,1,0,1.0,0.6499999999999999,0.11999999999999988,0.0,1.0,1,0,1
1,ContextHungry,BA,0.0,23,1,0,1,0,2.0,0.6499999999999999,0.11999999999999988,0.0,1.0,1,1,1
1,ContextHungry,BA,0.0,24,1,0,1,0,-1.0,0.6499999999999999,0.11999999999999988,0.0,1.0,0,0,0
1,ContextHungry,BA,0.0,25,1,0,1,0,0.0,0.6499999999999999,0.11999999999999988,0.0,1.0,0,1,0
1,ContextHungry,BA,0.0,26,1,0,1,0,1.0,0.6499999999999999,0.11999999999999988,0.0,1.0,1,1,0
1,ContextHungry,BA,0.0,27,1,0,1,0,0.0,0.6499999999999999,0.11999999999999988,0.0,1.0,0,1,0
1,ContextHungry,BA,0.0,28,1,0,1,0,0.0,0.6499999999999999,0.11999999999999988,0.0,1.0,0,1,0
1,ContextHungry,BA,0.0,29,1,0,1,0,0.0,0.6499999999999999,0.11999999999999988,0.0,1.0,0,0,1
1,ContextHungry,BA,0.0,30,1,0,1,0,0.0,0.6499999999999999,0.11999999999999988,0.0,1.0,0,1,0
1,ContextHungry,BA,0.0,31,1,0,1,0,1.0,0.6499999999999999,0.11999999999999988,0.0,1.0,1,1,0
1,ContextHungry,BA,0.0,32,1,0,1,0,0.0,0.6499999999999999,0.11999999999999988,0.0,1.0,0,1,0
1,ContextHungry,BA,0.0,33,1,0,1,0,1.0,0.6499999999999999,0.11999999999999988,0.0,1.0,0,1,1
1,ContextHungry,BA,0.0,34,1,0,1,0,1.0,0.6499999999999999,0.11999999999999988,0.0,1.0,1,0,1
1,ContextHungry,BA,0.0,35,1,0,1,0,0.0,0.6499999999999999,0.11999999999999988,0.0,1.0,0,1,0
1,ContextHungry,BA,0.0,36,1,0,1,0,0.0,0.6499999999999999,0.11999999999999988,0.0,1.0,0,1,0
1,ContextHungry,BA,0.0,37,1,0,1,0,2.0,0.6499999999999999,0.11999999999999988,0.0,1.0,1,1,1
1,ContextHungry,BA,0.0,38,1,0,1,0,1.0,0.6499999999999999,0.11999999999999988,0.0,1.0,1,1,0
1,ContextHungry,BA,0.0,39,1,0,1,0,1.0,0.6499999999999999,0.11999999999999988,0.0,1.0,0,1,1
1,ContextHungry,BA,0.0,40,1,0,1,0,1.0,0.6499999999999999,0.11999999999999988,0.0,1.0,1,1,0
